Store ID,Employee Number,Area,Date,Sales,Marketing Spend,Electronics Sales,Home Sales,Clothes Sales
14,25,Asia,2018-02-28,134056.16,4759.12,38445.86,17598.8,48871.39
14,25,Asia,2018-03-31,217220.77,25420.65,53607.25,37759.72,72516.38
14,27,Asia,2018-04-30,147766.77,40.67,39717.51,26996.89,48363.52
14,27,Asia,2018-05-31,190978.15,26324.68,45307.59,32903.04,78397.82
14,26,Asia,2018-06-30,275419.42,3066.73,54282.27,42247.9,101266.16
14,24,Asia,2018-07-31,167834.39,20602.67,35712.34,18440.72,60656.23
14,25,Asia,2018-08-31,193099.11,18127.79,46422.75,27364.26,65827.82
14,27,Asia,2018-09-30,276115.85,12232.18,61678.76,38005.7,88213.44
14,27,Asia,2018-10-31,189504.05,4672.55,50850.64,40629.06,62262.83
14,24,Asia,2018-11-30,258794.35,19612.94,72705.93,47511.05,74015.61
14,26,Asia,2018-12-31,327626.93,21297.99,86250.78,67156.11,128254.49
14,27,Asia,2019-01-31,106330.06,19455.81,29322.94,14620.47,30828.93
14,26,Asia,2019-02-28,158017.39,1894.82,39145.36,24374.41,54501.84
14,25,Asia,2019-03-31,259600.31,25906.4,73025.12,46194.72,92041.28
14,27,Asia,2019-04-30,170466.66,20745.17,51432.06,32496.63,68335.38
14,24,Asia,2019-05-31,208122.3,19971.46,45180.11,24252.67,76128.64
14,27,Asia,2019-06-30,272983.03,2399.47,69759.13,39764.86,93635.16
14,25,Asia,2019-07-31,173038.72,3115.18,47652.67,31191.93,69161.1
14,23,Asia,2019-08-31,179466.86,11551.52,46044.09,29628.79,53072.29
14,27,Asia,2019-09-30,241513.77,788.93,55185.55,28578.66,77213.25
14,23,Asia,2019-10-31,199878.79,29210.76,48385.5,34132.14,62476.96
14,24,Asia,2019-11-30,319204.4,483.25,94118.33,31651.28,108674.76
14,24,Asia,2019-12-31,406619.82,12106.46,107043.21,60238.09,124268.91
14,26,Asia,2020-01-31,122503.72,22584.51,27351.71,20370.83,36516.96
14,26,Asia,2020-02-29,170104.29,19638.64,35204.57,28353.27,57808.77
14,24,Asia,2020-03-31,288887.37,21088.43,74589.66,40690.83,93146.93
14,27,Asia,2020-04-30,147607.5,23398.81,32672.61,20185.91,53683.56
14,26,Asia,2020-05-31,193553.09,26288.77,52242.58,34010.25,76733.84
14,26,Asia,2020-06-30,251933.76,20694.63,62818.81,46277.57,85374.39
14,26,Asia,2020-07-31,248111.92,23517.59,50593.66,43314.76,82264.5
14,27,Asia,2020-08-31,187967.62,20145.35,58044.14,31759.84,55363.95
14,23,Asia,2020-09-30,371541.84,28150.85,90060.87,69930.43,131905.19
14,26,Asia,2020-10-31,231791.65,24953.56,47315.33,24179.64,83831.02
14,26,Asia,2020-11-30,411159.81,23415.65,100821.82,58076.93,147980.13
14,24,Asia,2020-12-31,397057.15,835.49,87799.16,74198.93,130705.9
14,23,Asia,2021-01-31,148829.41,25175.77,42877.61,16069.99,49465.72
14,24,Asia,2021-02-28,187906.95,6822.65,41949.34,20681.3,61351.81
14,23,Asia,2021-03-31,290276.68,28931.5,89173.24,59155.12,104153.7
14,27,Asia,2021-04-30,204868.25,8236.34,47794.59,32677.98,78264.81
14,25,Asia,2021-05-31,218482.41,23548.67,55269.51,22508.97,81382.36
14,27,Asia,2021-06-30,277288.99,3493.37,67510.93,40152.03,93176.52
14,23,Asia,2021-07-31,224203.84,7872.23,53581.56,38154.99,77694.08
14,23,Asia,2021-08-31,267943.39,17630.83,72568.37,41377.96,103969.31
14,27,Asia,2021-09-30,324436.81,16884.38,70889.13,41060.86,120476.81
14,23,Asia,2021-10-31,237775.78,3550.62,49502.59,30900.28,67083.73
14,24,Asia,2021-11-30,428033.94,1166.21,93490.74,80391.12,145647.85
14,27,Asia,2021-12-31,411981.49,29909.72,85121.18,47745.78,134206.3
14,26,Asia,2022-01-31,144318.85,21072.53,34958.4,15724.79,47440.4
14,26,Asia,2022-02-28,202565.73,17139.6,55893.98,41699.07,73665.56
14,25,Asia,2022-03-31,267215.62,28249.0,76418.4,49549.5,100151.2
14,23,Asia,2022-04-30,214179.9,914.9,56393.2,27988.67,80333.71
14,23,Asia,2022-05-31,253166.94,1353.48,53922.05,35600.1,84846.93
14,25,Asia,2022-06-30,345861.67,29397.43,90125.5,51564.95,106495.8
14,26,Asia,2022-07-31,232327.11,2587.48,59558.39,33171.42,71183.45
14,23,Asia,2022-08-31,285800.5,12984.05,78285.29,55106.73,97313.02
14,26,Asia,2022-09-30,381745.1,29579.75,92448.64,58276.17,141152.71
14,26,Asia,2022-10-31,305029.14,20677.85,71091.92,44505.71,114496.02
14,25,Asia,2022-11-30,403850.39,23798.94,115461.21,56867.51,135209.33
14,27,Asia,2022-12-31,491830.02,12214.93,143136.15,93354.88,161078.66
15,55,Europe,2018-01-31,99700.87,27446.58,21928.02,13037.43,30332.34
15,53,Europe,2018-02-28,159328.89,7456.07,41847.18,20559.7,67025.79
15,51,Europe,2018-03-31,189571.33,5359.88,36018.36,23540.54,59816.11
15,55,Europe,2018-04-30,163817.83,11433.02,43995.81,35594.95,64402.32
15,60,Europe,2018-05-31,204364.91,24474.62,57679.47,34440.8,78116.62
15,56,Europe,2018-06-30,257009.1,17209.6,81205.44,44336.51,93110.38
15,55,Europe,2018-07-31,209220.29,15154.97,49071.23,36180.86,69710.54
15,60,Europe,2018-08-31,200971.18,16650.17,50017.1,22762.14,79916.99
15,52,Europe,2018-09-30,307698.67,18486.73,80973.02,30929.82,132286.49
15,61,Europe,2018-10-31,204431.63,27191.74,57006.97,31042.78,63161.62
15,59,Europe,2018-11-30,318651.83,16245.19,80416.2,47414.42,99965.78
15,58,Europe,2018-12-31,367812.6,16824.37,111894.89,47163.98,105582.61
15,53,Europe,2019-01-31,118217.78,15602.48,27513.5,21430.17,38285.4
15,57,Europe,2019-02-28,173912.68,13295.4,34881.94,17336.76,69999.03
15,51,Europe,2019-03-31,256950.71,8939.39,57253.9,46417.92,102697.06
15,55,Europe,2019-04-30,179874.0,10173.92,55454.98,35072.98,52471.28
15,53,Europe,2019-05-31,195204.9,14650.05,50361.78,23577.97,68200.74
15,56,Europe,2019-06-30,289389.78,5964.86,55068.86,47328.47,95346.99
15,56,Europe,2019-07-31,222995.57,4246.56,57070.15,42068.19,86251.28
15,60,Europe,2019-08-31,185308.28,25326.29,37051.95,24358.71,79992.65
15,56,Europe,2019-09-30,300542.77,20893.13,67343.47,39999.91,111367.51
15,52,Europe,2019-10-31,244523.78,16878.98,58241.95,29964.72,79078.87
15,55,Europe,2019-11-30,293689.18,11405.85,69882.19,57844.1,89369.69
15,54,Europe,2019-12-31,376823.41,21466.88,89877.94,63916.41,116704.92
15,57,Europe,2020-01-31,124505.94,19365.34,33079.78,15270.57,39554.12
15,51,Europe,2020-02-29,210195.65,18712.6,43254.93,28884.45,76736.09
15,51,Europe,2020-03-31,275647.03,17155.45,64858.43,39485.06,114193.88
15,56,Europe,2020-04-30,215283.04,11339.05,47740.97,20140.17,71434.16
15,61,Europe,2020-05-31,198974.4,24675.53,42107.31,31071.16,65063.8
15,60,Europe,2020-06-30,351669.54,8538.31,94995.75,72466.66,99644.15
15,51,Europe,2020-07-31,206774.1,25341.28,45764.58,34421.49,73156.55
15,52,Europe,2020-08-31,206816.91,14071.81,41860.2,30714.95,64976.04
15,52,Europe,2020-09-30,296139.77,9299.4,66681.24,51427.07,104394.18
15,61,Europe,2020-10-31,263382.44,7464.49,61591.59,45462.37,100476.55
15,56,Europe,2020-11-30,291015.89,1540.03,61907.39,47206.23,104004.48
15,52,Europe,2020-12-31,387799.84,4018.24,93046.88,43650.62,140497.73
15,56,Europe,2021-01-31,115682.36,21805.91,25356.65,15090.73,39641.49
15,52,Europe,2021-02-28,217641.08,5128.35,49022.73,28047.46,77520.52
15,57,Europe,2021-03-31,259914.62,12126.6,56751.14,56054.99,104794.53
15,59,Europe,2021-04-30,194151.41,2145.09,54243.74,28921.79,58807.65
15,52,Europe,2021-05-31,201435.8,20860.63,58363.34,23413.45,63635.74
15,60,Europe,2021-06-30,333215.4,15031.42,68590.53,53589.95,115637.19
15,60,Europe,2021-07-31,239269.81,15338.94,69775.39,49821.76,87666.92
15,53,Europe,2021-08-31,228233.81,26111.88,42330.71,28121.95,88989.63
15,61,Europe,2021-09-30,335560.18,20942.23,78972.9,42869.81,120307.11
15,59,Europe,2021-10-31,275914.29,719.26,79808.15,27669.15,104001.46
15,53,Europe,2021-11-30,346147.25,3282.0,83707.14,60478.32,124398.31
15,55,Europe,2021-12-31,547293.56,23421.98,137231.31,100026.57,232989.42
15,56,Europe,2022-01-31,139998.73,4227.12,39880.53,17604.36,42595.7
15,60,Europe,2022-02-28,183340.09,21553.81,54399.51,33870.13,54136.53
15,53,Europe,2022-03-31,240908.26,4151.36,67488.52,33079.18,92663.63
15,56,Europe,2022-04-30,204802.98,23046.2,39682.16,39353.0,79863.1
15,55,Europe,2022-05-31,204282.42,27983.37,54896.18,30064.36,73311.08
15,55,Europe,2022-06-30,298409.4,19200.91,95104.94,36856.82,111729.35
15,53,Europe,2022-07-31,280230.48,29580.84,65038.68,52927.96,92285.73
15,61,Europe,2022-08-31,230378.55,1046.41,47867.2,39977.73,64396.33
15,51,Europe,2022-09-30,388242.98,991.57,70817.65,46350.67,136943.85
15,53,Europe,2022-10-31,345238.7,19360.37,93697.74,63787.81,111799.83
15,54,Europe,2022-11-30,446881.69,18756.35,81649.23,51595.01,156859.54
15,60,Europe,2022-12-31,577400.39,664.7,143381.94,80911.79,197299.68
16,5,Asia,2018-01-31,118539.37,27308.15,31182.03,18727.11,39948.83
16,5,Asia,2018-02-28,122109.47,3828.7,32044.09,19578.33,37440.43
16,5,Asia,2018-03-31,187443.71,16296.6,35860.06,28976.95,70178.74
16,5,Asia,2018-04-30,170748.8,9340.18,47813.86,33064.7,70379.95
16,5,Asia,2018-05-31,150651.17,24719.41,43049.32,16540.67,42604.66
16,5,Asia,2018-06-30,222374.77,27410.09,55265.37,33872.2,92542.54
16,5,Asia,2018-07-31,170407.5,21696.88,50478.64,32180.52,72628.81
16,5,Asia,2018-08-31,175016.79,22128.09,44014.28,20889.07,61655.54
16,5,Asia,2018-09-30,293343.19,25288.51,74140.18,37704.28,101105.09
16,5,Asia,2018-10-31,209746.15,28595.02,56625.41,24686.39,66840.07
16,5,Asia,2018-11-30,351287.86,14552.16,106338.41,63630.14,105042.0
16,5,Asia,2018-12-31,419169.98,5396.89,117695.33,79852.53,160539.65
16,5,Asia,2019-01-31,121570.65,21105.24,32370.0,17811.47,37306.12
16,5,Asia,2019-02-28,197242.73,18123.27,48934.84,34635.68,73708.49
16,5,Asia,2019-03-31,230424.59,6068.32,53528.59,37694.94,100023.37
16,5,Asia,2019-04-30,156005.57,23099.77,40354.32,22750.82,63831.06
16,5,Asia,2019-05-31,167917.17,11033.61,36628.71,28685.4,64918.34
16,5,Asia,2019-06-30,243964.9,10230.51,53767.03,46454.84,88275.75
16,5,Asia,2019-07-31,217574.68,13583.04,52711.18,43448.07,89423.07
16,5,Asia,2019-08-31,169200.46,10110.08,36586.89,24530.48,66497.19
16,5,Asia,2019-09-30,273934.89,21569.77,77585.28,35402.71,76162.04
16,5,Asia,2019-10-31,217373.9,10440.9,53151.37,40992.0,82795.11
16,5,Asia,2019-11-30,329614.0,18205.79,81746.62,44934.6,106729.01
16,5,Asia,2019-12-31,439324.25,13874.71,115101.36,53653.5,137351.72
16,5,Asia,2020-01-31,139964.53,28743.68,28947.99,25157.12,55273.45
16,5,Asia,2020-02-29,205706.44,466.88,50157.17,29161.37,60881.38
16,5,Asia,2020-03-31,255521.13,24821.53,65542.78,29477.38,90728.28
16,5,Asia,2020-04-30,152229.91,26823.22,43793.26,26413.25,58270.1
16,5,Asia,2020-05-31,214964.11,16163.18,44951.07,29107.1,78406.63
16,5,Asia,2020-06-30,299435.84,15564.25,60230.76,53885.59,101167.93
16,5,Asia,2020-07-31,194905.45,14268.62,49044.97,36037.16,68204.98
16,5,Asia,2020-08-31,212362.01,16157.5,44421.84,36918.42,63893.88
16,5,Asia,2020-09-30,277097.39,649.44,69283.31,48820.04,93813.18
16,5,Asia,2020-10-31,228973.63,21496.61,58622.05,30310.71,92111.37
16,5,Asia,2020-11-30,385152.48,14342.91,104155.38,76872.88,155282.46
16,5,Asia,2020-12-31,452499.56,4989.35,116010.67,62828.54,159485.69
16,5,Asia,2021-01-31,128595.01,20163.43,32741.74,18530.19,44743.92
16,5,Asia,2021-02-28,233042.28,2515.37,53218.86,31573.74,70391.9
16,5,Asia,2021-03-31,287157.85,15297.97,65304.89,54590.55,85836.43
16,5,Asia,2021-04-30,222044.15,27673.07,55464.48,25862.21,82516.12
16,5,Asia,2021-05-31,234684.77,21403.72,74460.41,23265.44,90210.51
16,5,Asia,2021-06-30,350386.52,23372.82,96876.93,47709.74,108770.81
16,5,Asia,2021-07-31,244281.72,29910.65,65888.76,44542.43,83563.87
16,5,Asia,2021-08-31,253661.15,1780.15,65444.01,50833.23,95862.44
16,5,Asia,2021-09-30,294429.44,7529.59,78500.18,48684.38,100673.22
16,5,Asia,2021-10-31,225119.57,130.32,64466.7,29947.74,72591.69
16,5,Asia,2021-11-30,369324.72,16640.81,81449.81,62859.72,124451.03
16,5,Asia,2021-12-31,579410.52,1788.77,156115.5,77073.21,199718.26
16,5,Asia,2022-01-31,114124.55,4408.81,31871.57,22360.3,45211.7
16,5,Asia,2022-02-28,207487.31,24885.67,55655.17,38810.63,67379.24
16,5,Asia,2022-03-31,258929.76,22954.59,65918.88,35948.05,87360.4
16,5,Asia,2022-04-30,222251.13,1727.16,61087.99,29793.43,71624.13
16,5,Asia,2022-05-31,213158.69,29118.0,55457.32,25885.77,60777.96
16,5,Asia,2022-06-30,403012.43,1488.74,111529.62,60400.68,147414.23
16,5,Asia,2022-07-31,234418.51,17073.21,52339.98,38247.18,95504.28
16,5,Asia,2022-08-31,244996.13,12699.8,65738.94,30891.71,100065.37
16,5,Asia,2022-09-30,413276.7,17035.23,85451.5,53012.9,146071.7
16,5,Asia,2022-10-31,258838.12,16615.21,62123.51,28605.11,93906.85
16,5,Asia,2022-11-30,359826.83,8787.17,82332.33,60295.35,149204.25
16,5,Asia,2022-12-31,557658.85,29699.42,146346.71,89787.81,201169.5
17,87,North America,2018-01-31,101367.6,20367.09,21181.91,11419.69,38789.75
17,87,North America,2018-02-28,173317.73,13363.76,43386.86,31073.52,67525.63
17,86,North America,2018-03-31,170012.58,16879.62,44779.86,29860.14,50263.34
17,100,North America,2018-04-30,161322.67,14837.69,35361.65,23542.26,57624.21
17,99,North America,2018-05-31,152248.84,25748.74,30509.67,27110.48,48990.84
17,97,North America,2018-06-30,253549.07,27855.66,53571.03,32188.02,83715.99
17,87,North America,2018-07-31,194981.78,25684.38,54752.25,27785.26,78276.74
17,96,North America,2018-08-31,153724.55,26869.54,32292.13,25969.59,59748.28
17,83,North America,2018-09-30,271758.92,18287.06,60910.23,41099.92,84201.83
17,96,North America,2018-10-31,207891.92,28885.87,45611.11,37621.06,82410.43
17,99,North America,2018-11-30,285667.2,6365.41,63494.22,41907.54,102697.37
17,93,North America,2018-12-31,433765.33,15756.07,103376.98,65677.49,157920.21
17,90,North America,2019-01-31,107533.58,22652.82,29640.07,11946.74,36981.42
17,99,North America,2019-02-28,178718.89,14108.65,51388.81,26850.34,60051.2
17,95,North America,2019-03-31,194819.78,16228.27,47595.06,20779.66,70172.34
17,88,North America,2019-04-30,151557.08,21137.58,41278.03,16624.57,51208.09
17,88,North America,2019-05-31,207390.24,5646.0,50029.68,22834.88,64028.37
17,91,North America,2019-06-30,254146.32,25401.66,58184.12,28456.13,87800.88
17,85,North America,2019-07-31,171734.84,3989.96,38568.14,20377.17,70115.24
17,96,North America,2019-08-31,215858.91,3485.42,53988.6,35825.4,65710.31
17,99,North America,2019-09-30,300822.94,10973.15,86834.1,38469.11,103334.3
17,85,North America,2019-10-31,230839.17,5311.24,54749.07,25074.14,89124.32
17,98,North America,2019-11-30,362282.66,4353.32,75216.78,42445.42,135513.92
17,90,North America,2019-12-31,480005.34,26032.42,116431.02,63272.45,171000.82
17,100,North America,2020-01-31,97469.06,8499.34,22378.73,17349.62,28084.47
17,87,North America,2020-02-29,190731.53,17626.85,49226.13,30062.49,62287.06
17,97,North America,2020-03-31,195231.57,9028.73,40663.37,28059.58,65721.64
17,90,North America,2020-04-30,196195.84,18977.8,41671.63,32585.12,69807.2
17,88,North America,2020-05-31,187634.55,10226.3,37199.51,32046.82,74505.2
17,100,North America,2020-06-30,330020.59,1917.34,80554.71,61643.85,109605.88
17,84,North America,2020-07-31,236741.73,17320.25,52738.48,37794.12,86494.29
17,85,North America,2020-08-31,248097.32,19655.16,63584.94,27615.99,70286.03
17,90,North America,2020-09-30,322867.22,23899.7,82725.23,65347.29,117199.91
17,97,North America,2020-10-31,233740.83,3864.39,55079.29,44164.36,89741.37
17,92,North America,2020-11-30,394361.96,8417.71,83941.26,68311.44,137354.0
17,99,North America,2020-12-31,483352.64,12973.42,95951.15,77396.57,174549.89
17,84,North America,2021-01-31,118605.93,27306.65,31566.51,17850.49,33687.59
17,93,North America,2021-02-28,204115.9,15409.58,58858.38,31941.4,61731.6
17,93,North America,2021-03-31,299440.26,14446.18,59667.95,30727.58,96575.16
17,87,North America,2021-04-30,221794.51,19687.2,55393.35,23953.53,75724.05
17,99,North America,2021-05-31,261977.27,8817.68,62892.09,41380.29,79611.61
17,97,North America,2021-06-30,359369.63,302.21,97256.47,44327.52,148077.76
17,88,North America,2021-07-31,224108.6,6266.67,45901.03,32119.92,82020.14
17,83,North America,2021-08-31,282016.64,27353.2,71390.28,32823.29,103528.06
17,92,North America,2021-09-30,303866.38,2425.4,87862.2,62391.02,99196.92
17,92,North America,2021-10-31,301858.81,26911.42,88623.67,36301.59,89264.14
17,85,North America,2021-11-30,448368.8,7398.52,128674.87,64383.18,178994.56
17,89,North America,2021-12-31,505045.05,26360.93,139541.93,60548.86,164866.71
17,88,North America,2022-01-31,121796.98,17891.56,27341.71,23767.49,45346.13
17,92,North America,2022-02-28,218960.03,9443.57,66837.15,34914.02,85104.45
17,91,North America,2022-03-31,335495.26,7610.08,103498.41,46267.98,115612.12
17,84,North America,2022-04-30,227930.12,2150.38,55732.44,38069.04,64827.84
17,93,North America,2022-05-31,200912.94,12471.34,42996.31,22114.8,59986.12
17,90,North America,2022-06-30,416233.49,7776.76,96340.26,69966.1,118114.46
17,99,North America,2022-07-31,216538.2,19638.64,45451.51,32838.51,72783.53
17,96,North America,2022-08-31,229850.73,8158.95,45193.17,25125.24,70537.81
17,83,North America,2022-09-30,427034.21,11047.88,93784.59,60562.53,154833.14
17,90,North America,2022-10-31,274885.97,11448.63,68973.96,36457.73,100523.03
17,95,North America,2022-11-30,447347.66,22034.05,108512.67,70077.16,155134.67
17,87,North America,2022-12-31,474583.7,26249.68,109658.04,95966.76,142508.54
18,35,Asia,2018-01-31,104865.18,3846.9,26940.32,18241.41,39677.19
18,33,Asia,2018-02-28,139261.27,15373.0,35951.5,24230.71,55190.84
18,34,Asia,2018-03-31,164684.49,11513.22,38316.09,16396.44,49155.36
18,32,Asia,2018-04-30,149286.5,27954.77,33397.6,20559.7,55345.14
18,36,Asia,2018-05-31,212860.51,8011.83,54367.05,27960.15,70554.34
18,32,Asia,2018-06-30,256537.49,16313.95,50180.13,39829.75,87049.11
18,35,Asia,2018-07-31,217762.52,10442.11,67042.6,36553.99,78184.41
18,30,Asia,2018-08-31,150009.55,11305.07,36329.97,15009.53,54463.97
18,34,Asia,2018-09-30,235525.29,9715.53,63407.72,30159.55,68457.14
18,36,Asia,2018-10-31,197802.62,8449.59,41267.69,36279.61,65475.08
18,33,Asia,2018-11-30,264823.02,1602.41,63117.31,36754.93,99230.04
18,30,Asia,2018-12-31,312136.86,335.98,85772.91,37718.04,96627.45
18,30,Asia,2019-01-31,116386.03,8470.98,31412.2,12252.75,43238.13
18,31,Asia,2019-02-28,196280.09,28345.06,55108.58,34445.69,65880.08
18,31,Asia,2019-03-31,239813.11,572.93,59225.34,31326.85,79682.51
18,30,Asia,2019-04-30,194843.08,21893.18,49648.01,29893.33,66653.42
18,32,Asia,2019-05-31,199128.2,21570.51,43714.59,36353.87,84282.08
18,32,Asia,2019-06-30,228832.7,8216.15,64149.1,25497.28,68987.8
18,32,Asia,2019-07-31,190049.76,524.04,44351.89,25920.33,68736.42
18,31,Asia,2019-08-31,237814.38,7255.59,54308.82,29065.21,81066.83
18,31,Asia,2019-09-30,278070.66,9402.4,72170.43,42677.17,97068.23
18,33,Asia,2019-10-31,226246.63,328.91,53703.33,41674.31,81577.07
18,36,Asia,2019-11-30,318727.83,26493.99,83478.85,61041.29,102323.16
18,35,Asia,2019-12-31,418081.55,11959.24,120802.36,42178.72,165674.78
18,32,Asia,2020-01-31,124538.4,8725.92,33878.9,16733.19,47766.82
18,34,Asia,2020-02-29,193844.09,232.79,43964.9,28167.72,75809.79
18,35,Asia,2020-03-31,236153.2,9968.37,62154.74,30268.13,83452.18
18,32,Asia,2020-04-30,212858.08,12438.6,48675.41,39049.65,68583.95
18,33,Asia,2020-05-31,204117.1,6916.52,54330.89,39126.66,63924.19
18,36,Asia,2020-06-30,252321.54,4001.98,71144.1,43419.6,91371.35
18,30,Asia,2020-07-31,194510.27,12214.24,54122.32,25000.94,75334.57
18,33,Asia,2020-08-31,190747.57,12081.97,44825.26,31153.18,82258.86
18,35,Asia,2020-09-30,270638.98,10429.05,61121.14,36400.75,95325.83
18,31,Asia,2020-10-31,238773.47,16306.03,66578.31,25169.41,81306.85
18,33,Asia,2020-11-30,336198.92,22201.08,86921.87,59474.59,133088.37
18,31,Asia,2020-12-31,507060.79,21376.26,141321.87,58452.67,212976.57
18,32,Asia,2021-01-31,150863.65,3783.08,43827.48,29955.65,56418.88
18,30,Asia,2021-02-28,220590.44,14438.28,46930.36,38175.31,68015.96
18,36,Asia,2021-03-31,299354.4,13915.03,75428.73,35262.99,96627.59
18,35,Asia,2021-04-30,168765.78,2539.28,47352.55,19617.15,53275.22
18,36,Asia,2021-05-31,228073.59,2611.01,50615.17,44057.21,68562.61
18,36,Asia,2021-06-30,335635.33,698.61,89564.78,50016.68,129964.46
18,36,Asia,2021-07-31,233680.02,26992.79,53774.34,40531.44,83671.79
18,32,Asia,2021-08-31,226777.67,25094.2,47864.29,42008.99,81688.61
18,31,Asia,2021-09-30,387916.41,25665.34,90486.53,73682.66,106490.19
18,36,Asia,2021-10-31,235360.66,16553.38,49431.73,41806.45,80993.29
18,31,Asia,2021-11-30,372812.67,17512.63,70058.29,45733.73,143271.89
18,35,Asia,2021-12-31,552544.3,3681.31,125222.54,101742.84,215884.96
18,32,Asia,2022-01-31,128026.43,7564.27,35610.97,14048.45,44309.01
18,33,Asia,2022-02-28,200422.18,8964.09,47984.99,34454.96,75388.4
18,35,Asia,2022-03-31,334459.38,2310.96,84491.38,34732.69,102070.21
18,30,Asia,2022-04-30,223743.59,16023.05,48859.86,40381.26,76039.55
18,35,Asia,2022-05-31,276525.85,2943.57,77369.71,38413.03,94023.01
18,32,Asia,2022-06-30,355265.08,27815.25,115744.64,55752.83,127180.19
18,36,Asia,2022-07-31,241784.66,17832.28,54946.34,29290.41,71227.06
18,34,Asia,2022-08-31,270731.11,4039.77,65436.77,35457.28,85716.62
18,36,Asia,2022-09-30,353538.99,5775.9,90511.22,43875.7,115058.27
18,33,Asia,2022-10-31,331019.27,8233.56,84424.21,56034.92,104794.82
18,35,Asia,2022-11-30,459159.47,4939.64,138530.7,44184.35,175944.24
18,31,Asia,2022-12-31,539437.44,28076.14,126266.79,53528.55,226239.42
19,42,Europe,2018-01-31,84800.11,15959.15,19275.17,13792.31,32460.93
19,37,Europe,2018-02-28,163801.01,14384.42,41310.6,18989.38,51780.62
19,44,Europe,2018-03-31,195040.84,9957.19,42721.8,23116.43,57077.78
19,40,Europe,2018-04-30,166049.37,182.5,31510.94,27377.86,52283.41
19,45,Europe,2018-05-31,193468.09,1669.16,44164.78,27913.13,66209.67
19,43,Europe,2018-06-30,215108.95,29246.18,60147.73,39508.18,78878.38
19,38,Europe,2018-07-31,200057.02,26516.77,56747.14,40058.13,85145.54
19,37,Europe,2018-08-31,155459.25,29382.62,36251.47,30268.34,59392.12
19,41,Europe,2018-09-30,260267.34,11378.96,72444.86,33839.69,74536.94
19,43,Europe,2018-10-31,245919.38,27738.38,49558.31,25155.06,84834.34
19,39,Europe,2018-11-30,252341.76,25330.96,71983.35,45860.04,109111.65
19,41,Europe,2018-12-31,353008.1,5886.47,82397.79,69624.56,100569.21
19,37,Europe,2019-01-31,105034.84,18677.81,29853.23,14520.17,38195.17
19,41,Europe,2019-02-28,168388.47,3214.7,40181.58,29948.51,56863.51
19,42,Europe,2019-03-31,253504.66,21231.08,72575.58,27702.22,94604.14
19,39,Europe,2019-04-30,140402.2,7269.89,29728.8,16751.24,50600.49
19,45,Europe,2019-05-31,223810.61,6742.92,54811.77,29219.06,70558.62
19,42,Europe,2019-06-30,305480.92,24196.88,62286.75,51393.91,108961.48
19,42,Europe,2019-07-31,221939.46,16316.81,57097.3,25870.62,87582.2
19,39,Europe,2019-08-31,230633.89,13598.99,62357.65,37774.47,84883.73
19,40,Europe,2019-09-30,294371.36,26974.36,79919.63,41102.94,113625.45
19,45,Europe,2019-10-31,262541.4,17361.02,56352.29,27422.06,99106.08
19,43,Europe,2019-11-30,269219.27,12537.53,74682.87,38168.77,94398.18
19,43,Europe,2019-12-31,430582.47,18767.69,92026.47,47282.49,161996.42
19,39,Europe,2020-01-31,131781.72,19025.7,26396.81,22794.26,51214.26
19,38,Europe,2020-02-29,192806.43,12205.92,61438.95,36446.43,61076.84
19,40,Europe,2020-03-31,212766.14,3331.57,44159.78,38515.86,90148.87
19,42,Europe,2020-04-30,202859.79,10469.85,57482.25,22134.3,68709.73
19,42,Europe,2020-05-31,190529.28,23869.24,39956.17,23537.13,62440.97
19,41,Europe,2020-06-30,261070.92,25567.1,63618.23,37557.08,91767.62
19,42,Europe,2020-07-31,243139.59,22101.67,61120.48,36860.95,73161.48
19,38,Europe,2020-08-31,183006.15,11750.84,44886.8,27232.89,73841.94
19,42,Europe,2020-09-30,253506.61,13397.98,54367.15,37982.27,101578.92
19,43,Europe,2020-10-31,207875.78,18165.88,58621.21,32967.3,78961.24
19,43,Europe,2020-11-30,412746.94,19174.34,98085.72,64401.66,150945.0
19,41,Europe,2020-12-31,442983.77,24170.54,107510.71,68900.67,154586.98
19,38,Europe,2021-01-31,104654.82,26946.71,28861.73,19040.77,39080.76
19,37,Europe,2021-02-28,195599.44,3832.28,49544.05,23952.37,59953.16
19,44,Europe,2021-03-31,259711.84,13998.62,72555.42,30449.75,88478.75
19,42,Europe,2021-04-30,236004.8,23154.29,64904.98,38222.47,74221.78
19,37,Europe,2021-05-31,268791.17,15321.4,58466.39,34319.19,112605.64
19,42,Europe,2021-06-30,375329.77,17874.23,105387.4,56533.11,151065.19
19,37,Europe,2021-07-31,262410.56,11142.51,57701.15,43880.82,102204.35
19,37,Europe,2021-08-31,194054.35,2340.96,56237.13,29613.29,80054.46
19,42,Europe,2021-09-30,408051.78,6416.87,92186.34,43335.03,134884.92
19,37,Europe,2021-10-31,248206.02,26736.88,58308.86,34178.65,94376.69
19,40,Europe,2021-11-30,375629.21,29675.38,79000.1,56869.42,148306.42
19,41,Europe,2021-12-31,462739.76,13859.99,122493.24,54230.55,152273.51
19,40,Europe,2022-01-31,144892.54,6029.22,33946.55,20806.03,49368.25
19,39,Europe,2022-02-28,176724.51,5347.03,39392.94,19531.58,63838.59
19,38,Europe,2022-03-31,265336.23,19857.53,68110.65,28793.99,103701.58
